YEAR,SEED,TEAM,ROUND,KENPOM ADJUSTED EFFICIENCY,KENPOM ADJUSTED OFFENSE,KENPOM ADJUSTED DEFENSE,KENPOM ADJUSTED TEMPO,BARTTORVIK ADJUSTED EFFICIENCY,BARTTORVIK ADJUSTED OFFENSE,BARTTORVIK ADJUSTED DEFENSE,BARTHAG,ELITE SOS,BARTTORVIK ADJUSTED TEMPO,2PT %,3PT %,FREE THROW %,EFG %,FREE THROW RATE,3PT RATE,ASSIST %,OFFENSIVE REBOUND %,DEFENSIVE REBOUND %,BLOCK %,TURNOVER %,2PT % DEFENSE,3PT % DEFENSE,FREE THROW % DEFENSE,EFG % DEFENSE,FREE THROW RATE DEFENSE,3PT RATE DEFENSE,OP ASSIST %,OP O REB %,OP D REB %,BLOCKED %,TURNOVER % DEFENSE,WINS ABOVE BUBBLE,WIN %,POINTS PER POSSESSION OFFENSE,POINTS PER POSSESSION DEFENSE
2014,8.252212389380531,smu,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,13.5,wofford,64.0,8.5,108.1,99.55,63.3,8.35,107.05,98.69999999999999,0.7184999999999999,15.68,64.65,49.25,37.7,68.19999999999999,51.25,43.3,28.799999999999997,56.3,34.05,69.0,6.3,18.1,47.9,33.0,69.55000000000001,48.4,38.7,30.5,44.5,31.0,65.95,9.45,21.0,-3.25,69.7,1.0855000000000001,0.986
2014,6.4,texas,40.0,21.440000000000005,114.42,92.96,65.86000000000001,21.639999999999997,113.55999999999999,91.91999999999999,0.9119999999999999,32.209999999999994,67.4,48.94,34.94,67.4,49.96,39.56,28.3,49.279999999999994,38.39999999999999,67.38000000000001,12.5,17.439999999999998,43.26,32.720000000000006,67.88,45.14,34.86,31.02,48.059999999999995,32.620000000000005,61.6,7.4399999999999995,19.66,4.24,72.248,1.0962,0.9564
2014,8.252212389380531,north carolina central,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,3.2,georgetown,51.2,22.16,112.72,90.58000000000001,62.08,22.06,111.85999999999999,89.8,0.9242000000000001,33.648,64.05999999999999,53.2,36.58,69.7,53.720000000000006,36.239999999999995,33.86,60.08,33.199999999999996,68.14,12.6,20.4,43.379999999999995,30.52,69.0,44.18,35.02,32.82,55.14,31.860000000000003,66.8,9.599999999999998,20.080000000000002,5.54,75.16,1.0762,0.9426
2014,6.666666666666667,oklahoma state,53.333333333333336,17.900000000000002,112.09999999999998,94.16666666666667,66.93333333333334,19.233333333333334,111.53333333333335,92.3,0.8976666666666667,30.776666666666667,68.76666666666667,50.79999999999999,35.06666666666667,73.60000000000001,51.599999999999994,39.266666666666666,38.06666666666666,48.1,29.899999999999995,70.39999999999999,8.8,17.833333333333332,45.46666666666667,34.3,69.13333333333333,47.53333333333333,37.7,33.833333333333336,47.93333333333334,29.599999999999998,70.1,8.233333333333333,20.566666666666666,2.566666666666667,70.14,1.08,0.9723333333333333
2014,8.252212389380531,penn,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,4.5,vanderbilt,56.0,17.175,114.05000000000001,96.85,66.775,18.2,113.32500000000002,95.125,0.879,27.9075,68.575,51.025,38.325,72.69999999999999,53.475,42.875,37.025,55.474999999999994,32.1,66.775,10.7,19.5,46.5,32.400000000000006,68.125,47.150000000000006,30.875,31.8,47.3,33.225,67.9,10.4,19.174999999999997,3.2,73.31750000000001,1.10025,0.99125
2014,11.0,middle tennessee,68.0,15.5,107.5,92.0,62.9,14.4,104.7,90.3,0.846,12.58,65.1,49.4,37.8,69.3,51.3,42.2,26.2,56.5,37.0,71.0,11.1,20.8,43.9,29.6,63.2,44.1,42.5,31.8,46.9,29.0,63.0,7.2,23.9,0.7,84.85,1.074,0.871
2014,8.252212389380531,nebraska,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,13.5,south dakota state,64.0,9.45,113.19999999999999,103.7,63.15,8.25,110.6,102.35,0.706,13.18,65.19999999999999,50.45,39.349999999999994,75.15,53.65,36.7,36.7,54.2,29.75,72.9,5.45,15.95,50.05,33.95,68.75,50.4,27.1,33.3,50.45,27.1,70.25,7.550000000000001,18.15,-1.9000000000000001,74.55,1.133,1.0115
2014,6.0,kansas state,33.6,19.560000000000002,112.32000000000001,92.75999999999999,66.46000000000001,20.02,111.47999999999999,91.46,0.9029999999999999,31.444,68.46000000000001,48.239999999999995,35.12,67.32000000000001,49.7,41.38,32.14,58.4,40.72,67.46000000000001,11.440000000000001,20.44,45.36,33.9,68.41999999999999,47.019999999999996,41.72,29.82,52.379999999999995,32.540000000000006,59.279999999999994,8.66,23.0,3.4800000000000004,71.14599999999999,1.0726,0.9528000000000001
2014,8.0,lsu,32.0,14.7,110.6,95.9,65.5,15.5,110.5,95.0,0.85,21.78,66.7,47.5,36.9,71.8,49.6,36.1,27.2,57.1,37.6,69.6,15.0,17.6,44.4,31.1,68.8,45.0,34.9,29.6,40.1,30.4,62.4,7.4,19.2,2.4,78.79,1.091,0.954
2014,9.0,usc,54.666666666666664,17.366666666666667,109.46666666666665,92.13333333333333,63.23333333333333,17.233333333333334,107.8,90.56666666666668,0.8793333333333333,33.94,65.36666666666666,50.6,35.666666666666664,66.8,51.53333333333333,38.36666666666667,27.133333333333336,49.79999999999999,32.93333333333333,68.93333333333332,10.9,20.333333333333332,44.300000000000004,32.46666666666667,69.7,45.800000000000004,31.96666666666667,33.6,48.633333333333326,31.066666666666663,67.06666666666666,6.8,19.400000000000002,1.5,62.28333333333333,1.0366666666666668,0.9616666666666666
2014,14.5,american,64.0,3.1,106.5,103.4,59.7,1.9,103.85,101.95,0.5535,11.510000000000002,62.150000000000006,49.3,39.3,69.55,53.1,37.45,38.85,56.099999999999994,32.099999999999994,70.19999999999999,7.75,21.75,43.6,34.05,72.8,46.2,36.6,34.349999999999994,53.0,29.799999999999997,67.9,11.5,20.2,-4.05,71.525,1.0495,0.9735
2014,4.5,miami (fl),24.0,18.35,112.6,94.3,63.0,18.25,110.80000000000001,92.55000000000001,0.8835,28.67,65.35,48.7,36.8,71.2,50.75,37.3,33.0,48.15,33.1,68.94999999999999,12.399999999999999,18.0,43.9,33.8,66.3,46.25,32.05,34.25,48.8,31.05,66.9,9.25,19.549999999999997,3.95,74.78,1.0765,0.963
2014,8.252212389380531,wyoming,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,6.0,st. john's (ny),64.0,16.8,110.5,93.7,66.4,17.7,110.3,92.6,0.882,35.47,66.9,49.4,33.0,71.1,49.4,44.8,24.0,52.3,33.1,67.1,9.1,18.7,47.4,36.6,69.8,50.5,39.9,40.3,66.4,32.9,66.9,9.7,24.1,3.2,65.63,1.051,0.996
2014,16.0,north carolina a&t,64.0,-5.3,92.6,97.9,64.8,-5.2,90.7,95.9,0.345,9.63,66.9,45.1,30.2,65.6,45.2,43.2,37.0,53.1,30.2,66.6,13.8,22.5,42.5,31.8,65.2,44.5,41.3,38.2,57.4,33.4,69.8,11.2,23.6,-11.5,52.94,0.92,0.917
2014,8.252212389380531,marshall,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,8.252212389380531,ucf,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,5.666666666666667,baylor,26.666666666666668,20.066666666666666,116.5,96.39999999999999,66.03333333333335,20.266666666666666,115.73333333333333,95.46666666666665,0.8976666666666667,31.790000000000003,68.0,51.20000000000001,37.96666666666667,74.2,53.1,36.63333333333333,33.6,49.86666666666667,35.9,67.16666666666667,13.533333333333333,19.46666666666667,44.43333333333334,34.13333333333333,68.83333333333333,46.6,35.43333333333334,32.26666666666667,52.96666666666666,32.833333333333336,64.10000000000001,8.166666666666666,19.533333333333335,4.7,74.29333333333334,1.1123333333333332,0.9889999999999999
2014,8.252212389380531,troy,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,8.252212389380531,coastal carolina,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,13.333333333333334,akron,64.0,8.166666666666666,104.39999999999999,96.23333333333333,65.10000000000001,7.066666666666666,102.46666666666665,95.39999999999999,0.6880000000000001,14.193333333333333,66.56666666666666,48.96666666666667,34.03333333333333,68.86666666666666,49.833333333333336,35.03333333333333,38.266666666666666,56.73333333333333,33.6,66.83333333333333,9.966666666666667,19.666666666666664,44.666666666666664,31.099999999999998,69.0,45.23333333333333,39.56666666666667,31.0,49.96666666666667,33.166666666666664,66.39999999999999,7.466666666666666,22.599999999999998,-3.5666666666666664,70.02333333333333,1.0353333333333332,0.9393333333333334
2014,15.0,florida gulf coast,16.0,3.4,103.3,100.0,66.7,4.5,101.7,97.2,0.627,14.3,68.9,52.3,33.1,67.0,51.4,34.5,34.8,52.3,33.2,67.3,10.6,20.9,47.0,31.5,69.8,47.1,32.9,38.0,56.2,32.7,66.8,8.1,22.4,-4.0,68.75,1.034,0.962
2014,6.75,florida state,44.0,16.9,105.39999999999999,88.5,65.95,16.45,103.9,87.44999999999999,0.877,30.7025,67.925,49.699999999999996,34.05,68.375,50.150000000000006,37.8,32.65,52.0,36.25,66.9,16.775,23.6,41.175,31.525000000000002,69.35,43.400000000000006,35.175,36.89999999999999,49.125,33.1,63.75,8.0,22.674999999999997,3.325,71.2425,1.00625,0.9105000000000001
2014,8.252212389380531,unc greensboro,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,12.0,ole miss,32.0,16.5,112.3,95.8,68.8,14.1,109.7,95.6,0.83,21.62,71.1,49.3,33.0,68.4,49.3,39.3,33.2,46.3,33.8,68.1,13.6,15.8,46.4,31.3,66.1,46.6,31.3,35.8,54.4,31.9,66.2,7.5,21.7,1.6,76.47,1.087,0.939
2014,9.5,saint mary's,52.0,17.375,114.375,97.0,64.225,16.6,112.52499999999999,95.925,0.861,18.4,66.5,53.074999999999996,37.14999999999999,72.3,54.075,36.9,37.525,57.375,35.775,71.625,9.8,18.1,45.15,33.25,68.25,46.52499999999999,32.15,26.049999999999997,43.65,28.374999999999996,64.225,7.925,18.375,2.0999999999999996,81.97749999999999,1.14025,0.9617499999999999
2014,9.75,vcu,33.0,13.349999999999998,109.95,96.55,65.35,13.8,108.85000000000001,95.05,0.81325,18.197499999999998,67.15,48.875,35.425000000000004,70.35,50.5,35.3,36.95,54.375,33.650000000000006,65.175,10.45,17.75,47.1,33.575,68.825,48.125,37.650000000000006,31.05,51.325,34.825,66.35,9.674999999999999,25.05,0.12500000000000022,74.8,1.07925,0.9535
2014,9.5,colorado state,48.0,14.85,115.69999999999999,100.9,63.05,13.75,113.6,99.85,0.804,23.06,64.75,49.4,36.95,73.9,51.2,43.15,28.25,51.3,35.099999999999994,73.6,5.65,17.9,47.650000000000006,34.8,69.85,49.35,37.900000000000006,38.0,49.0,26.4,64.9,8.6,17.7,0.44999999999999996,69.35499999999999,1.106,1.0175
2014,7.5,texas a&m,40.0,17.375,111.5,94.15,62.550000000000004,17.3,110.55000000000001,93.24999999999999,0.8705,30.4775,64.575,49.45,34.900000000000006,67.39999999999999,50.37500000000001,46.95,31.475,53.125,35.875,70.47500000000001,8.575,19.3,44.7,33.875,68.525,46.625,32.6,31.925,52.2,29.525000000000002,64.125,10.8,19.375,2.95,71.4575,1.0715000000000001,0.9657499999999999
2014,8.252212389380531,south carolina,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,12.5,bucknell,64.0,10.5,106.65,96.1,63.0,9.7,104.55000000000001,94.85,0.7495,13.094999999999999,64.69999999999999,47.85,38.1,76.6,50.55,35.45,27.8,57.849999999999994,27.8,73.5,9.899999999999999,16.1,42.35,31.2,69.65,43.8,32.25,33.7,52.5,26.5,72.2,6.2,16.15,-0.6000000000000001,80.07,1.0699999999999998,0.9390000000000001
2014,8.252212389380531,unc wilmington,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,1.6666666666666667,duke,22.833333333333332,26.916666666666668,118.45,91.5,67.05,27.600000000000005,117.80000000000001,90.19999999999999,0.9535,31.941666666666663,69.26666666666667,50.48333333333333,37.86666666666667,72.75,52.71666666666667,39.96666666666667,35.699999999999996,51.44999999999999,35.31666666666667,67.03333333333333,9.416666666666666,17.150000000000002,45.583333333333336,31.28333333333333,68.16666666666667,45.91666666666668,31.816666666666666,25.033333333333335,45.6,32.96666666666667,64.68333333333332,9.0,21.900000000000002,8.35,84.41000000000001,1.1358333333333335,0.9401666666666667
2014,7.75,clemson,64.0,19.924999999999997,112.17500000000001,92.225,66.5,20.6,111.85,91.25,0.9107500000000001,29.840000000000003,68.25,50.325,36.1,66.475,51.625,34.0,33.875,53.349999999999994,37.650000000000006,64.95,13.299999999999999,20.574999999999996,46.425,31.8,68.97500000000001,46.825,33.824999999999996,29.325000000000003,51.3,35.05,62.349999999999994,8.425,24.299999999999997,2.325,69.86,1.0745,0.94125
2014,8.252212389380531,cal state bakersfield,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,5.8,xavier,24.0,17.86,112.55999999999999,94.68000000000002,65.58,17.839999999999996,111.28000000000002,93.44,0.875,24.896,67.46000000000001,50.760000000000005,36.919999999999995,71.54,52.260000000000005,43.260000000000005,31.6,55.02,34.54,71.03999999999999,10.14,19.34,44.28,32.06,69.36,45.61999999999999,33.86,34.1,57.239999999999995,28.96,65.46000000000001,10.56,18.76,2.6799999999999997,75.202,1.0917999999999999,0.9581999999999999
2014,2.4,syracuse,15.2,24.000000000000004,115.97999999999999,92.00000000000001,65.94,24.32,115.08,90.76,0.9376,31.756,68.24,53.120000000000005,35.50000000000001,66.74,53.11999999999999,36.06,31.160000000000004,60.1,37.34,64.38,17.7,19.0,44.92,30.339999999999996,65.66,45.14,29.22,38.56,63.82000000000001,35.62,62.65999999999999,7.640000000000001,22.28,7.12,81.478,1.111,0.9400000000000001
2014,16.0,chattanooga,64.0,-3.8,104.3,108.1,68.7,-3.8,102.2,106.0,0.397,16.41,71.0,50.3,34.9,65.1,51.2,47.4,41.3,53.4,33.7,68.5,6.7,21.4,50.7,36.6,65.4,52.6,30.1,45.9,61.0,31.5,66.3,10.4,19.5,-9.4,50.0,1.041,1.062
2014,16.0,mount st. mary's,64.0,-1.0,99.0,100.1,65.2,-1.8,97.3,99.1,0.448,9.64,67.5,48.1,36.7,69.6,50.2,38.7,30.1,53.0,30.0,67.0,9.5,20.9,45.7,32.1,70.3,46.4,38.6,30.7,47.8,33.0,70.0,7.5,22.0,-9.5,56.25,1.006,0.968
2014,7.0,missouri,46.4,21.14,115.4,94.28,68.0,21.46,114.82000000000001,93.35999999999999,0.9092,28.054000000000002,69.84,51.779999999999994,36.56,72.74,52.78000000000001,35.519999999999996,33.0,56.760000000000005,34.62,66.20000000000002,10.16,17.380000000000003,46.260000000000005,33.0,68.25999999999999,47.3,34.94,31.32,50.48,33.8,65.38,7.140000000000001,23.44,3.8200000000000003,75.55799999999999,1.1225999999999998,0.9518000000000001
2014,14.5,winthrop,66.0,1.6,95.30000000000001,93.7,62.45,0.75,93.65,92.9,0.5175,13.5,64.5,44.85,31.95,61.849999999999994,45.95,35.849999999999994,28.65,51.2,33.9,70.65,11.4,19.05,46.05,30.35,68.25,45.900000000000006,36.25,39.0,58.3,29.35,66.1,7.7,23.1,-6.449999999999999,60.595,0.972,0.918
2014,6.0,arizona state,32.0,23.4,117.7,94.2,58.6,24.6,117.2,92.6,0.938,33.64,60.9,57.5,36.6,74.0,56.3,38.0,44.7,65.6,29.9,69.7,6.3,18.7,46.3,31.4,73.4,46.6,30.4,36.6,56.1,30.3,70.1,7.2,19.7,4.8,72.73,1.13,0.976
2014,7.0,villanova,36.0,17.919999999999998,112.38,94.43999999999998,67.3,18.16,111.52000000000001,93.36,0.8775999999999999,31.854000000000003,68.9,48.519999999999996,35.44,73.92,50.1,43.800000000000004,33.98,55.42,35.86,69.22,10.22,19.939999999999998,45.2,34.72,69.12,47.839999999999996,41.9,38.44,60.6,30.78,64.14000000000001,10.559999999999999,21.439999999999998,2.72,68.744,1.0752,0.982
2014,15.0,albany (ny),64.0,1.2,102.3,101.2,61.1,1.8,100.8,99.0,0.552,11.72,63.3,47.4,36.4,73.4,49.8,40.3,33.0,51.2,31.7,71.7,5.9,21.2,47.1,33.1,65.3,47.9,27.4,34.9,46.1,28.3,68.3,10.2,19.9,-4.5,70.59,1.022,0.957
2014,8.252212389380531,fairleigh dickinson,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,8.252212389380531,iowa,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,11.666666666666666,utah state,64.0,18.933333333333334,114.60000000000001,95.66666666666667,60.56666666666666,17.76666666666667,113.06666666666666,95.3,0.8743333333333334,14.770000000000001,62.199999999999996,52.63333333333333,39.300000000000004,74.76666666666667,54.53333333333333,37.36666666666667,30.7,61.699999999999996,34.800000000000004,73.16666666666667,8.533333333333333,17.666666666666668,43.76666666666667,32.93333333333334,70.63333333333334,45.5,31.23333333333333,31.83333333333333,52.86666666666667,26.833333333333332,65.2,8.466666666666667,17.866666666666667,1.9000000000000001,85.76666666666667,1.1496666666666666,0.9540000000000001
2014,16.0,vermont,64.0,3.6500000000000004,104.05000000000001,100.4,63.6,1.8,101.4,99.6,0.5515000000000001,9.515,65.75,48.599999999999994,33.35,71.55000000000001,49.0,44.25,28.55,53.8,35.2,68.4,8.5,20.049999999999997,44.05,31.7,68.1,45.15,34.05,31.05,46.599999999999994,31.599999999999998,64.8,9.05,20.05,-5.3,70.59,1.0474999999999999,0.948
2014,9.0,kent state,64.0,13.8,108.5,94.6,64.1,12.6,106.8,94.2,0.809,17.69,66.3,51.4,37.6,70.6,52.9,41.6,30.5,58.3,36.0,64.1,11.2,21.6,45.6,31.7,67.6,46.2,38.5,33.1,54.6,35.9,64.0,10.1,24.2,2.3,82.35,1.059,0.942
2014,7.5,creighton,32.0,19.65,119.5,99.9,64.3,19.75,118.1,98.35,0.887,21.36,66.4,55.95,42.3,74.1,58.7,36.400000000000006,37.3,64.15,30.4,73.45,6.2,18.450000000000003,46.45,33.45,67.94999999999999,47.599999999999994,27.6,32.0,51.4,26.55,69.6,7.85,15.75,4.1,82.13,1.168,0.996
2014,5.0,ucla,33.0,21.15,114.45,93.3,65.175,21.7,113.57499999999999,91.875,0.903,29.4975,67.2,51.75,35.099999999999994,71.55,52.05,36.0,28.575000000000003,57.0,35.6,69.425,10.125,18.849999999999998,46.45,34.125,67.7,47.7,29.5,28.275,50.27499999999999,30.575000000000003,64.4,6.6,21.225,5.0,77.23750000000001,1.0945,0.9550000000000001
2014,8.252212389380531,uc-davis,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
2014,8.252212389380531,georgia state,40.067477876106196,16.00287442477876,112.19495265486727,96.18942323008851,66.11796969026548,15.784120575221237,111.20093584070797,95.41681526548673,0.8168384955752213,24.66541482300885,67.54678650442477,51.212610619469025,35.87024336283186,71.26891592920354,52.110730088495565,36.6304203539823,34.87057522123894,54.728097345132745,32.52776548672566,70.73838495575221,10.695353982300883,17.893694690265487,46.212942477876105,32.890707964601766,69.84977876106196,47.2771017699115,32.778318584070796,34.67035398230089,50.76117256637169,29.261615044247787,67.47223451327434,8.619026548672567,19.613827433628316,1.913495575221239,72.88915863067477,1.0908982300884955,0.971950221238938
